gene_id,gene_name,log(velocity_gamma)
ENSMUSG00000001855,Nup214,-1.0079902629229924
ENSMUSG00000036792,Mbd5,-1.983571882049904
ENSMUSG00000026827,Gpd2,-2.4582038248826064
ENSMUSG00000026839,Upp2,1.2616465920046371
ENSMUSG00000026991,Pkp4,-2.076460389732312
ENSMUSG00000042133,Ppig,-1.6634365999417566
ENSMUSG00000068882,Ssb,-2.570588153632863
ENSMUSG00000044308,Ubr3,-1.8391503039158223
ENSMUSG00000070880,Gad1,-5.300193926185212
ENSMUSG00000027111,Itga6,-0.7286744668193499
ENSMUSG00000049044,Rapgef4,-0.13261113048136508
ENSMUSG00000042359,Osbpl6,-1.5177228235956608
ENSMUSG00000048388,Fam171b,-1.6500662798679564
ENSMUSG00000027067,Ssrp1,-2.2115312312007473
ENSMUSG00000051329,Nup160,-0.2967759634875834
ENSMUSG00000040794,C1qtnf4,-0.9500478198472886
ENSMUSG00000002111,Spi1,-1.0828759173967988
ENSMUSG00000027255,Arfgap2,-2.143711861986465
ENSMUSG00000040506,Ambra1,-0.9654380673216546
ENSMUSG00000058318,Phf21a,-0.9070795354997264
ENSMUSG00000027222,Pex16,-1.479846339466643
ENSMUSG00000005089,Slc1a2,-3.5654672431470766
ENSMUSG00000016386,Mpped2,-0.2374005764262676
ENSMUSG00000048482,Bdnf,-3.4272010247776024
ENSMUSG00000027160,Ccdc34,-2.223717906744396
ENSMUSG00000055943,Emc7,-4.976957607476487
ENSMUSG00000027332,Ivd,-1.6269723460275836
ENSMUSG00000033705,Stard9,-0.24682155067371025
ENSMUSG00000054484,Tmem62,-0.5937651746300102
ENSMUSG00000027248,Pdia3,-3.7516222125988454
ENSMUSG00000027242,Wdr76,-0.21481377790472836
ENSMUSG00000027236,Eif3j1,-0.14875119995722974
ENSMUSG00000060802,B2m,-3.468505045338341
ENSMUSG00000027200,Sema6d,0.6141584630768844
ENSMUSG00000098024,Gm27003,0.4007612623516791
ENSMUSG00000027374,Mrps5,-0.8118795917306819
ENSMUSG00000027303,Ptpra,-0.7517646630288999
ENSMUSG00000027312,Atrn,-1.1722139966874552
ENSMUSG00000027350,Chgb,-3.9864680343791288
ENSMUSG00000027273,Snap25,-1.0952193910604238
ENSMUSG00000068205,Macrod2,1.1604227169420054
ENSMUSG00000027419,Pcsk2,-2.7314495428279733
ENSMUSG00000027430,Dtd1,-1.3630012835194565
ENSMUSG00000027433,Xrn2,-0.8730098828159348
ENSMUSG00000074736,Syndig1,-0.5672986784005757
ENSMUSG00000033059,Pygb,-1.1605613014782583
ENSMUSG00000027479,Mapre1,-3.0763829193177794
ENSMUSG00000027598,Itch,-0.1401894512440544
ENSMUSG00000038241,Cep250,-0.15843814957073155
ENSMUSG00000038116,Phf20,-1.1663533083343378
ENSMUSG00000027628,Aar2,-1.04217242959348
ENSMUSG00000027642,Rpn2,-3.6522240670593016
ENSMUSG00000063019,Manbal,-2.8466001082888597
ENSMUSG00000070544,Top1,-1.5255417159179498
ENSMUSG00000006418,Rnf114,0.29105883975036834
ENSMUSG00000047907,Tshz2,-1.192304741698287
ENSMUSG00000027523,Gnas,-3.0353200924823525
ENSMUSG00000050600,Zfp831,-0.6471491011100488
ENSMUSG00000049950,Rpp38,-2.7760290333293725
ENSMUSG00000025781,Atp5c1,-1.0468499173143633
ENSMUSG00000049630,C1ql3,-3.1620749749466115
ENSMUSG00000026740,Dnajc1,-1.5682001003779409
ENSMUSG00000026737,Pip4k2a,0.08603025417934515
ENSMUSG00000036893,Ehmt1,-1.2974521810734054
ENSMUSG00000036850,Mrpl41,-3.1060270091444773
ENSMUSG00000015090,Ptgds,-4.530482838847333
ENSMUSG00000009216,Fam163b,-1.9451957243174516
ENSMUSG00000044627,Swi5,-3.8779354927109577
ENSMUSG00000026797,Stxbp1,-2.972155112116301
ENSMUSG00000070953,Rabepk,-2.584400938781566
ENSMUSG00000026878,Rab14,-2.5133453843396225
ENSMUSG00000026915,Strbp,-1.0160600463585017
ENSMUSG00000035236,Scai,-1.102926380996963
ENSMUSG00000026872,Zeb2,-2.6202750658501897
ENSMUSG00000026826,Nr4a2,-2.0177426735432373
ENSMUSG00000026987,Baz2b,-1.5478026485472742
ENSMUSG00000026970,Rbms1,-0.026586817965169426
ENSMUSG00000026888,Grb14,-1.4203086639793339
ENSMUSG00000057182,Scn3a,-0.7923614012241974
ENSMUSG00000051730,Mettl5,-1.301755952731399
ENSMUSG00000027108,Ola1,-2.417151116288065
ENSMUSG00000056486,Chn1,-3.647574952019186
ENSMUSG00000044033,Ccdc141,-1.2773983427238855
ENSMUSG00000059173,Pde1a,-0.7711511013060244
ENSMUSG00000027004,Frzb,-4.841145462889046
ENSMUSG00000027002,Nckap1,-2.415568813808142
ENSMUSG00000025314,Ptprj,1.9627320920237137
ENSMUSG00000005510,Ndufs3,-2.3875720114924093
ENSMUSG00000074968,Ano3,-0.3070418698116115
ENSMUSG00000027131,Emc4,-4.173685346301651
ENSMUSG00000057378,Ryr3,-0.6861702957220438
ENSMUSG00000023236,Scg5,-3.666383946073996
ENSMUSG00000009549,Srp14,-4.735796545168418
ENSMUSG00000034154,Ino80,-1.2066258204631046
ENSMUSG00000027272,Ubr1,-0.7956476123818433
ENSMUSG00000033526,Ppip5k1,-0.8614878470601469
ENSMUSG00000048222,Mfap1b,-1.1090428483126678
ENSMUSG00000027238,Frmd5,-0.8036966913525627
ENSMUSG00000033396,Spg11,-1.7433602386060427
ENSMUSG00000027199,Gatm,-0.8634903811666709
ENSMUSG00000027365,Trpm7,-1.4740146729808368
ENSMUSG00000027366,Sppl2a,-0.6961658722284603
ENSMUSG00000027404,Snrpb,-5.5044335350558695
ENSMUSG00000027309,4930402H24Rik,-0.11720370350166727
ENSMUSG00000027342,Pcna,-0.4792929941050609
ENSMUSG00000027346,Gpcpd1,0.1223267418158835
ENSMUSG00000039913,Pak7,-0.7070122986028792
ENSMUSG00000045624,Esf1,-3.0800019506218805
ENSMUSG00000027447,Cst3,-5.812178726836276
ENSMUSG00000027487,Cdk5rap1,-0.8913173782074427
ENSMUSG00000038383,Pigu,-0.5094354238751443
ENSMUSG00000027620,Rbm39,-0.9103749148764898
ENSMUSG00000055485,Soga1,0.8569251546283619
ENSMUSG00000016995,Matn4,-7.760524717857377
ENSMUSG00000013523,Bcas1,-0.0112114844731875
ENSMUSG00000027566,Psma7,-4.786326841543032
ENSMUSG00000016346,Kcnq2,-3.319837916678776
ENSMUSG00000027581,Stmn3,-2.943766965018537
ENSMUSG00000027499,Pkia,-1.726087072420536
ENSMUSG00000043542,Zc2hc1a,-1.6689967461544943
ENSMUSG00000027500,Stmn2,-3.3144087894872194
ENSMUSG00000027533,Fabp5,-3.029921314826709
ENSMUSG00000027550,Lrrcc1,-0.1702800278818038
ENSMUSG00000047213,Ythdf3,-2.177090534376043
ENSMUSG00000027692,Tnik,-0.05928599317966966
ENSMUSG00000039221,Rpl22l1,-2.3493037093011275
ENSMUSG00000063600,Egfem1,0.9135712775077752
ENSMUSG00000037625,Cldn11,-3.561800383017093
ENSMUSG00000027668,Mfn1,-2.4876362718188667
ENSMUSG00000027680,Fxr1,-2.442401509352885
ENSMUSG00000046743,Fat4,0.024863427269006276
ENSMUSG00000025762,Larp1b,-0.3476132680770712
ENSMUSG00000063273,Naa15,-0.8195408616488792
ENSMUSG00000027797,Dclk1,-0.6218765584509485
ENSMUSG00000036503,Rnf13,-1.8858873741947824
ENSMUSG00000034640,Tiparp,0.027288459973535503
ENSMUSG00000027777,Schip1,-0.7361579019295749
ENSMUSG00000034098,Fstl5,0.09242821274203517
ENSMUSG00000028086,Fbxw7,-2.4687218058441625
ENSMUSG00000041977,Arhgef11,-1.0243830310126287
ENSMUSG00000019710,Mrpl24,-3.4634334035866616
ENSMUSG00000097156,Gm3764,-1.9581205940433652
ENSMUSG00000054199,Gon4l,-1.2406264153073476
ENSMUSG00000028053,Ash1l,-1.100843485938532
ENSMUSG00000028048,Gba,-1.5274854141874497
ENSMUSG00000042390,Gatad2b,-0.3541549076135228
ENSMUSG00000001016,Ilf2,-1.5465335382877066
ENSMUSG00000042312,S100a13,-2.008472341750458
ENSMUSG00000001025,S100a6,-1.9794562708002483
ENSMUSG00000041912,Tdrkh,0.6394352267302741
ENSMUSG00000028140,Mrpl9,1.188490438645644
ENSMUSG00000038619,Ensa,-3.6162971709462686
ENSMUSG00000038374,Rbm8a,-2.022758796507848
ENSMUSG00000038354,Ankrd35,-0.9566975001127755
ENSMUSG00000028098,Rnf115,-0.6802919640645639
ENSMUSG00000027858,Tspan2,-3.392048510505888
ENSMUSG00000068823,Csde1,-1.9680055750066352
ENSMUSG00000027852,Nras,-1.8423409959297024
ENSMUSG00000027900,Dram2,-2.645527757759416
ENSMUSG00000087260,Lamtor5,-3.427410975358076
ENSMUSG00000004032,Gstm5,-3.4160242585615865
ENSMUSG00000048100,Taf13,0.40085556714591536
ENSMUSG00000040389,Wdr47,-1.4766517661866878
ENSMUSG00000027966,Col11a1,0.14349054769618286
ENSMUSG00000033308,Dpyd,0.2932208798982769
ENSMUSG00000028124,Gclm,-0.9531641001982314
ENSMUSG00000054091,1810037I17Rik,-2.9790670333018263
ENSMUSG00000039234,Sec24d,-1.5926011495571235
ENSMUSG00000053819,Camk2d,0.2643723238890528
ENSMUSG00000058897,Col25a1,0.0618909255976225
ENSMUSG00000028013,Ppa2,-1.8590143804147377
ENSMUSG00000078578,Ube2d3,-2.935885026756412
ENSMUSG00000028161,Ppp3ca,-1.3834841534548776
ENSMUSG00000028138,Adh5,-3.714195908252989
ENSMUSG00000028271,Gtf2b,-2.00984973492376
ENSMUSG00000028034,Fubp1,-0.6079159136932923
ENSMUSG00000025437,Usp33,-1.1296775663742151
ENSMUSG00000040269,Mrps28,-0.30627396897834386
ENSMUSG00000040209,Zfp704,-1.1270407759563528
ENSMUSG00000039519,Cyp7b1,0.9194229413803996
ENSMUSG00000063887,Nlgn1,2.145733953538981
ENSMUSG00000039286,Fndc3b,-0.2475212372491865
ENSMUSG00000027669,Gnb4,-2.476538917117617
ENSMUSG00000027674,Pex5l,-0.0008026620470101337
ENSMUSG00000027709,Mccc1,0.02715017567276278
ENSMUSG00000037111,Setd7,-0.6080677752930792
ENSMUSG00000027799,Nbea,0.4129062208978553
ENSMUSG00000036353,P2ry12,-3.407273805790755
ENSMUSG00000034317,Trim59,-0.8123086708485235
ENSMUSG00000034109,Golim4,-1.9528838891534936
ENSMUSG00000027809,Etfdh,-0.4851824874566996
ENSMUSG00000033981,Gria2,-1.4355209084906229
ENSMUSG00000028020,Glrb,-0.8138494931618625
ENSMUSG00000027993,Trim2,-2.412946090246633
ENSMUSG00000028081,Rps3a1,-3.374227851023075
ENSMUSG00000028062,Lamtor2,-3.0765121612112694
ENSMUSG00000068923,Syt11,-4.323259360189016
ENSMUSG00000059743,Fdps,-1.655455725622326
ENSMUSG00000042766,Trim46,-0.6363032494978554
ENSMUSG00000042520,Ubap2l,-1.1509086122370753
ENSMUSG00000090733,Rps27,-3.47182609040159
ENSMUSG00000028136,Snx27,-1.3883727194109907
ENSMUSG00000028126,Pip5k1a,-2.6351232582319546
ENSMUSG00000092607,Scnm1,-1.8283900101754813
ENSMUSG00000053192,Mllt11,-4.912225473146837
ENSMUSG00000038543,BC028528,-1.4331501893239893
ENSMUSG00000028099,Polr3c,-1.5054608983734066
ENSMUSG00000033161,Atp1a1,-3.2667276269370893
ENSMUSG00000008730,Hipk1,-2.6674848251056718
ENSMUSG00000068798,Rap1a,-1.7047455172417405
ENSMUSG00000027895,Kcnc4,-4.8044004526993564
ENSMUSG00000014601,Strip1,-1.8850931316304536
ENSMUSG00000027893,Ahcyl1,-2.2808208614902585
ENSMUSG00000040412,5330417C22Rik,0.3590875712115829
ENSMUSG00000059857,Ntng1,1.2209986387222116
ENSMUSG00000033400,Agl,-1.2108743989685085
ENSMUSG00000039735,Fnbp1l,-3.5664790062429867
ENSMUSG00000032826,Ank2,-1.1426400411439304
ENSMUSG00000027968,Larp7,-1.6198164334475917
ENSMUSG00000041084,Ostc,-1.6320703037385351
ENSMUSG00000028029,Aimp1,-1.6133732959075882
ENSMUSG00000004591,Pkn2,-2.9070683128333763
ENSMUSG00000037062,Sh3glb1,-2.281143026000107
ENSMUSG00000005034,Prkacb,-2.459061725753789
ENSMUSG00000039058,Ak5,0.28272194131507394
ENSMUSG00000039037,St6galnac5,-1.3417662188573638
ENSMUSG00000038975,Rabggtb,-2.6091600370951973
ENSMUSG00000028176,Lrrc7,0.7756687978121292
ENSMUSG00000028233,Tgs1,-0.7292342152164639
ENSMUSG00000047187,Rab2a,-2.159518399936497
ENSMUSG00000028214,Gem,0.43327954192691936
ENSMUSG00000028222,Calb1,-3.08424703460479
ENSMUSG00000028229,Rmdn1,1.8087916611023716
ENSMUSG00000028247,Coq3,-2.4984234718166802
ENSMUSG00000028289,Epha7,-2.4357597492565515
ENSMUSG00000054679,Srsf12,-2.1407904457253317
ENSMUSG00000028410,Dnaja1,-3.1362036465155296
ENSMUSG00000028423,Nfx1,0.7972906859611195
ENSMUSG00000028478,Clta,-3.4129295856086745
ENSMUSG00000007613,Tgfbr1,-0.7294964426775489
ENSMUSG00000028412,Slc44a1,-3.082976594036486
ENSMUSG00000028426,Rad23b,-3.4079960402560654
ENSMUSG00000028385,Snx30,-1.2486289802119903
ENSMUSG00000039105,Atp6v1g1,-5.247785101669997
ENSMUSG00000087413,Gm11266,-0.24239530786754204
ENSMUSG00000038024,Dennd4c,0.14352286124538247
ENSMUSG00000028550,Atg4c,-0.4067797719000337
ENSMUSG00000028524,Sgip1,-0.12128864186990755
ENSMUSG00000028522,Mier1,-1.654062439927934
ENSMUSG00000028519,Dab1,1.4889617285073116
ENSMUSG00000057375,Yipf1,-1.702861622741452
ENSMUSG00000028609,Magoh,-1.7149630527529338
ENSMUSG00000010517,Faf1,-1.0922301976054072
ENSMUSG00000034210,Efcab14,-1.6049293911075495
ENSMUSG00000033423,Eri3,-1.9653243815865056
ENSMUSG00000028729,Ebna1bp2,-2.533537101112208
ENSMUSG00000000085,Scmh1,-0.9914395840170868
ENSMUSG00000028657,Ppt1,-1.7605787596885634
ENSMUSG00000028861,Mrps15,-2.236052732750373
ENSMUSG00000028837,Psmb2,-3.3324524449084802
ENSMUSG00000028820,Sfpq,-0.5975856868830519
ENSMUSG00000042408,Zmym6,0.6091936146064002
ENSMUSG00000028792,Ak2,-2.34367576943939
ENSMUSG00000028788,Ptp4a2,-2.48261113450037
ENSMUSG00000086290,Snhg12,-3.250494544533597
ENSMUSG00000054405,Dnajc8,-1.9310466403249356
ENSMUSG00000028868,Wasf2,-2.303636385408316
ENSMUSG00000028832,Stmn1,-5.124386967250006
ENSMUSG00000028673,Fuca1,-1.6316145053581728
ENSMUSG00000007872,Id3,-3.6005971118096736
ENSMUSG00000028760,Eif4g3,-1.822056792909437
ENSMUSG00000066036,Ubr4,-1.5241273351513178
ENSMUSG00000040945,Rcc2,-0.8874194231837077
ENSMUSG00000028991,Mtor,-1.4638225262404294
ENSMUSG00000028990,Lzic,-1.7804470763037157
ENSMUSG00000039713,Plekhg5,-1.4940277787730305
ENSMUSG00000028937,Acot7,-2.296777589236488
ENSMUSG00000029062,Cdk11b,0.8112420342626951
ENSMUSG00000028218,Fam92a,-2.6598625040939634
ENSMUSG00000040550,Otud6b,-0.9083065157267398
ENSMUSG00000028228,Cpne3,-1.7664037009642657
ENSMUSG00000040387,Klhl32,-0.6927961621741079
ENSMUSG00000040183,Ankrd6,-1.9764436067191784
ENSMUSG00000040128,Pnrc1,-2.6085743914121258
ENSMUSG00000039967,Zfp292,-1.0382973618610476
ENSMUSG00000028444,Cntfr,-0.928104996272662
ENSMUSG00000028447,Dctn3,-4.009809223085761
ENSMUSG00000073888,Ccl27a,-3.8750058722209455
ENSMUSG00000028455,Stoml2,-2.2187539643041383
ENSMUSG00000035551,Igfbpl1,-2.037075165930429
ENSMUSG00000045589,Frrs1l,-2.3249742705290504
ENSMUSG00000038764,Ptpn3,-1.7635195363124423
ENSMUSG00000028367,Txn1,-2.5493257540560497
ENSMUSG00000028382,Ptbp3,-1.626054455690723
ENSMUSG00000028389,Zfp37,-1.093560062681992
ENSMUSG00000028364,Tnc,-1.6954334782619034
ENSMUSG00000028351,Brinp1,-0.9697365254372976
ENSMUSG00000039270,Megf9,-1.8614327507128263
ENSMUSG00000008305,Tle1,-1.0034844072973164
ENSMUSG00000028399,Ptprd,0.6901531529290497
ENSMUSG00000028402,Mpdz,-0.7184787322284227
ENSMUSG00000008575,Nfib,-0.7780456349798324
ENSMUSG00000028563,Tm2d1,-2.618886966020792
ENSMUSG00000028530,Jak1,-2.838602549773523
ENSMUSG00000034636,Zyg11b,-1.9932982680495837
ENSMUSG00000047155,Cyp4x1,-0.03888463283459884
ENSMUSG00000028693,Nasp,-1.518553877208111
ENSMUSG00000028692,Akr1a1,-2.807425331635361
ENSMUSG00000047675,Rps8,-5.8480581234949565
ENSMUSG00000028639,Ybx1,-3.5366206885426394
ENSMUSG00000032870,Smap2,-0.9876213337247004
ENSMUSG00000028649,Macf1,0.612970213874071
ENSMUSG00000028849,Map7d1,-1.8667246394403092
ENSMUSG00000028833,Ncdn,-4.2848524477561964
ENSMUSG00000028800,Hdac1,0.19183078377445234
ENSMUSG00000028795,Ccdc28b,-2.5776326514586776
ENSMUSG00000028790,Khdrbs1,-2.1049692588730093
ENSMUSG00000040025,Ythdf2,-1.6347718743950188
ENSMUSG00000028879,Stx12,-2.742134321166624
ENSMUSG00000012117,Dhdds,-1.3043140855900206
ENSMUSG00000028843,Sh3bgrl3,-4.831244026408962
ENSMUSG00000037242,Clic4,0.5215705893084192
ENSMUSG00000028809,Srrm1,-1.8772095202671
ENSMUSG00000006699,Cdc42,-2.6302152363929983
ENSMUSG00000040860,Crocc,-0.7247989751827433
ENSMUSG00000040659,Efhd2,-0.7816154000476452
ENSMUSG00000020220,Vps13d,-0.7330511382716399
ENSMUSG00000063077,Kif1b,-0.9466525214237324
ENSMUSG00000029060,Mib2,-0.3892663197869599
ENSMUSG00000041936,Agrn,-1.9129704084382984
ENSMUSG00000029337,Fgf5,-0.2792359747003936
ENSMUSG00000033805,Ephx4,-2.7789010028302914
ENSMUSG00000058558,Rpl5,-2.2979873786995446
ENSMUSG00000029267,Mtf2,-1.4514863650641816
ENSMUSG00000072769,Gm10419,0.3834297020155517
ENSMUSG00000013495,Tmem175,-0.4364847251703104
ENSMUSG00000014668,Chfr,-1.7747582327538225
ENSMUSG00000066952,Myo1h,1.194880585089659
ENSMUSG00000029577,Ube3b,-0.4761678691949153
ENSMUSG00000029559,2210016L21Rik,-2.1240851124628706
ENSMUSG00000067274,Rplp0,-5.201715603015374
ENSMUSG00000061288,Taok3,-2.952890393975754
ENSMUSG00000032898,Fbxo21,-1.1221899193319154
ENSMUSG00000029359,Tesc,-3.1306721089971785
ENSMUSG00000029614,Rpl6,0.0025237127562967475
ENSMUSG00000029465,Arpc3,-3.0770663496849684
ENSMUSG00000029438,Bcl7a,-2.305744418411024
ENSMUSG00000029389,Ddx55,-3.7948252076567175
ENSMUSG00000038023,Atp6v0a2,0.5539126415831611
ENSMUSG00000029439,Sfswap,0.2644001137961289
ENSMUSG00000034118,Tpst1,-1.6881916595077169
ENSMUSG00000097908,4933404O12Rik,0.1707783563306346
ENSMUSG00000029712,Actl6b,-2.1570396464979464
ENSMUSG00000029725,Ppp1r35,-0.8043524547009849
ENSMUSG00000039683,Sdk1,-1.4679880909807883
ENSMUSG00000029581,Fscn1,-4.2238358983050714
ENSMUSG00000045482,Trrap,-2.2635249215730524
ENSMUSG00000029621,Arpc1a,-4.378887486957779
ENSMUSG00000029622,Arpc1b,-3.4297721801941847
ENSMUSG00000038722,Bud31,-3.0753240295881703
ENSMUSG00000029636,Wasf3,0.20192457266583144
ENSMUSG00000041453,Rpl21,-1.4374757880806246
ENSMUSG00000029651,Mtus2,-2.847317182240894
ENSMUSG00000034021,Pds5b,-2.1758027616333977
ENSMUSG00000034724,Cnot6l,-1.884934727599797
ENSMUSG00000050640,Tmem150c,-1.6895883342419291
ENSMUSG00000029312,Klhl8,-1.3240488419029952
ENSMUSG00000029309,Sparcl1,-2.035930966234508
ENSMUSG00000011831,Evi5,-1.481508481538066
ENSMUSG00000033434,Gtpbp6,-1.5599607937957378
ENSMUSG00000043323,Fbrsl1,0.6621648981510685
ENSMUSG00000029505,Ep400,-2.0677163116450106
ENSMUSG00000043510,Hscb,0.2787854647373378
ENSMUSG00000029348,Asphd2,-2.117173897386769
ENSMUSG00000009013,Dynll1,-5.979791502958026
ENSMUSG00000043733,Ptpn11,-2.8933632479440385
ENSMUSG00000038569,Rad9b,-0.148391081536564
ENSMUSG00000029463,Fam216a,-2.5514794947598505
ENSMUSG00000049550,Clip1,-1.5961018838856351
ENSMUSG00000029427,Zcchc8,-0.9968555237265886
ENSMUSG00000066278,Vps37b,-2.3098649268007043
ENSMUSG00000029401,Rilpl2,-1.7217703981127679
ENSMUSG00000029392,Rilpl1,-1.8867471030559264
ENSMUSG00000008348,Ubc,-2.9537862006466344
ENSMUSG00000029446,Psph,-4.527153221054288
ENSMUSG00000025537,Phkg1,-3.0727845204492383
ENSMUSG00000040731,Eif4h,-2.3690217985442974
ENSMUSG00000039959,Hip1,0.6727969113352951
ENSMUSG00000039747,Orai2,-1.3134908393918057
ENSMUSG00000037364,Srrt,-1.0855396985294576
ENSMUSG00000029722,Agfg2,-1.0088163571513973
ENSMUSG00000025856,Pdgfa,-2.4078456136515385
ENSMUSG00000053553,3110082I17Rik,-0.19089262366914564
ENSMUSG00000039533,Mmd2,-2.8274328523366905
ENSMUSG00000029580,Actb,-4.845731804922071
ENSMUSG00000045078,Rnf216,-0.8666160066632679
ENSMUSG00000029617,Ccz1,-1.8919516968580732
ENSMUSG00000042817,Flt3,-1.2558288535215023
ENSMUSG00000029648,Flt1,-0.9284024080021744
ENSMUSG00000066551,Hmgb1,-3.227072072525189
ENSMUSG00000041132,N4bp2l1,0.5499978549748109
ENSMUSG00000029655,N4bp2l2,-1.5566436325890427
ENSMUSG00000016128,Stard13,0.423408557222754
ENSMUSG00000029661,Col1a2,-2.1100440996449192
ENSMUSG00000032827,Ppp1r9a,-1.864379776196877
ENSMUSG00000060882,Kcnd2,1.848499378840658
ENSMUSG00000068748,Ptprz1,0.8911403765355551
ENSMUSG00000029769,Ccdc136,-1.865161216970798
ENSMUSG00000029772,Ahcyl2,0.5939913205977002
ENSMUSG00000029775,Klhdc10,-1.2414745184716367
ENSMUSG00000051855,Mest,-0.9892011329409329
ENSMUSG00000025609,Mkln1,-1.1950256167167772
ENSMUSG00000029763,Exoc4,0.006085048482610232
ENSMUSG00000038871,Bpgm,-2.9357440895152385
ENSMUSG00000029761,Cald1,-0.9509567912286152
ENSMUSG00000038538,Ubn2,-0.7664259304596441
ENSMUSG00000039419,Cntnap2,-1.1378024902868726
ENSMUSG00000029686,Cul1,-1.4880450002293206
ENSMUSG00000062519,Zfp398,-0.08915607521157022
ENSMUSG00000029819,Npy,-3.3344139572066624
ENSMUSG00000038388,Mpp6,-1.2682436279643468
ENSMUSG00000004535,Tax1bp1,-2.4298117167943745
ENSMUSG00000086040,Wipf3,-1.9977373964967424
ENSMUSG00000029777,Gars,-2.8035480960239147
ENSMUSG00000029804,Herc3,-2.6085973413308547
ENSMUSG00000071424,Grid2,-0.008334102354383156
ENSMUSG00000029920,Smarcad1,0.9068520473076994
ENSMUSG00000029913,Prdm5,-1.6556873170684054
ENSMUSG00000052656,Rnf103,0.7091863624219251
ENSMUSG00000052337,Immt,-3.109442349981342
ENSMUSG00000052738,Suclg1,-2.3613965782863957
ENSMUSG00000030000,Add2,0.4861443516113162
ENSMUSG00000071337,Tia1,-0.26281330627167304
ENSMUSG00000057230,Aak1,-1.6574923523150322
ENSMUSG00000033174,Mgll,-3.7043529536207527
ENSMUSG00000030096,Slc6a6,-2.0495741268698744
ENSMUSG00000034083,Ccdc174,-1.1587679804494215
ENSMUSG00000035199,Arl6ip5,-3.59673931175498
ENSMUSG00000030077,Chl1,-2.6960058266657487
ENSMUSG00000034648,Lrrn1,-1.6317898665041648
ENSMUSG00000030102,Itpr1,-0.3703375682631925
ENSMUSG00000030104,Edem1,0.3286821871077029
ENSMUSG00000056755,Grm7,1.1658600427675447
ENSMUSG00000030264,Thumpd3,-0.15965749788903147
ENSMUSG00000034269,Setd5,-2.62965269218012
ENSMUSG00000030310,Slc6a1,-2.0576506961217134
ENSMUSG00000009394,Syn2,-0.7587835414364276
ENSMUSG00000042389,Tsen2,-0.940041204667636
ENSMUSG00000030180,Kdm5a,-1.4806638994661387
ENSMUSG00000007458,M6pr,-2.0319591274808597
ENSMUSG00000055818,A230083G16Rik,-1.0659688410735788
ENSMUSG00000063870,Chd4,-1.0443747029633101
ENSMUSG00000090698,Apold1,-0.5372183682619344
ENSMUSG00000030213,Atf7ip,-0.22373247469554647
ENSMUSG00000030235,Slco1c1,-2.659862361150738
ENSMUSG00000016487,Ppfibp1,0.3952008099724269
ENSMUSG00000012483,Rpa3,-1.0683203668748722
ENSMUSG00000029632,Ndufa4,-4.132056522914995
ENSMUSG00000032625,Thsd7a,-0.3416768370878427
ENSMUSG00000000416,Cttnbp2,-0.9550223086741296
ENSMUSG00000029684,Wasl,-1.7969018687289735
ENSMUSG00000025607,Copg2,-0.26353907428638457
ENSMUSG00000025608,Podxl,-2.388251854384542
ENSMUSG00000053768,Chchd3,-0.4959154351503265
ENSMUSG00000029838,Ptn,-0.9074221740453062
ENSMUSG00000038665,Dgki,2.5160296002799085
ENSMUSG00000029687,Ezh2,-1.4826441731545728
ENSMUSG00000025823,Pdia4,-1.0803855200322747
ENSMUSG00000029814,Igf2bp3,-0.24788683206319076
ENSMUSG00000029817,Tra2a,0.4050017341003426
ENSMUSG00000019124,Scrn1,-4.335379259876784
ENSMUSG00000037709,Fam13a,-1.127300446830229
ENSMUSG00000025889,Snca,-3.705749272701023
ENSMUSG00000029919,Hpgds,0.08742132628226787
ENSMUSG00000053907,Mat2a,-1.3369515877622835
ENSMUSG00000079523,Tmsb10,-2.1282627447309688
ENSMUSG00000063063,Ctnna2,-1.3897741686332945
ENSMUSG00000029998,Pcyox1,-4.242421156712553
ENSMUSG00000033152,Podxl2,-4.3924012251124225
ENSMUSG00000034312,Iqsec1,-0.4373838854014833
ENSMUSG00000030020,Prickle2,-0.5140877721242422
ENSMUSG00000030286,Emc3,-1.5637187446649992
ENSMUSG00000030298,Sec13,-2.4636934296106228
ENSMUSG00000007827,Ankrd26,-1.98587491734898
ENSMUSG00000030172,Erc1,-1.8613890719567543
ENSMUSG00000019210,Atp6v1e1,-3.827366924973044
ENSMUSG00000051586,Mical3,-0.029487514782555686
ENSMUSG00000040649,Rimklb,-0.946407626820466
ENSMUSG00000004268,Emg1,-2.4217056226969533
ENSMUSG00000030342,Cd9,-5.841407159095093
ENSMUSG00000000399,Ndufa9,-2.3864263075355727
ENSMUSG00000000184,Ccnd2,-0.4697692567131233
ENSMUSG00000030350,Prmt8,-2.5044503905981785
ENSMUSG00000030209,Grin2b,-0.2104140043791725
ENSMUSG00000030216,Wbp11,-3.951142283726116
ENSMUSG00000015766,Eps8,-0.6734156342213294
ENSMUSG00000030279,C2cd5,-1.040740997319057
ENSMUSG00000030309,Caprin2,-2.4361929456844216
ENSMUSG00000068250,Amn1,-1.1177792672317572
ENSMUSG00000078816,Prkcg,-3.6726963891450133
ENSMUSG00000008373,Prpf31,-1.8762122821360512
ENSMUSG00000012848,Rps5,-5.093395889382468
ENSMUSG00000005566,Trim28,-2.9989937865097103
ENSMUSG00000030376,Slc8a2,-3.848106865429541
ENSMUSG00000041187,Prkd2,-0.7958497206554789
