gene_id,gene_name,log(fit_beta),log(fit_gamma)
ENSMUSG00000066191,Anks6,-1.1481312539167488,-1.0761483973469754
ENSMUSG00000039579,Grin3a,-1.6402013748071649,-0.14389369842421704
ENSMUSG00000015243,Abca1,-0.3026200383857633,-1.0779563603388875
ENSMUSG00000038764,Ptpn3,-1.9802009807619791,-1.380195011788686
ENSMUSG00000028382,Ptbp3,0.0988514303790321,-1.1219241983642587
ENSMUSG00000028356,Ambp,1.7320603509609336,-0.7635704269068927
ENSMUSG00000039137,Whrn,-0.4760410931798719,-1.641212618619098
ENSMUSG00000008575,Nfib,-1.8156746965485933,-1.6124498477913685
ENSMUSG00000038172,Ttc39b,-0.409001959583606,-1.284270328973326
ENSMUSG00000037996,Slc24a2,-3.81166438370742,-2.2792809769935456
ENSMUSG00000028617,Lrrc42,2.0038561918585307,-0.9857508820201508
ENSMUSG00000028607,Cpt2,1.6687978464332387,-1.2663857113154584
ENSMUSG00000028546,Elavl4,-0.8898026165439155,-2.068194104422829
ENSMUSG00000028693,Nasp,0.4742640613232863,-1.2603375704482924
ENSMUSG00000028678,Kif2c,1.3094112397413007,-1.0382699523816372
ENSMUSG00000006398,Cdc20,2.6461862400629714,-0.7862783294582671
ENSMUSG00000028631,Kcnq4,-0.16010573499870906,-1.211558798791252
ENSMUSG00000032870,Smap2,0.7593268727694156,-0.8958579238493984
ENSMUSG00000028873,Cdca8,3.2647271426190403,-0.347657061247118
ENSMUSG00000028785,Hpca,2.5018321255205223,-0.9252226384092156
ENSMUSG00000028795,Ccdc28b,0.9231309740657496,-1.4134594483952418
ENSMUSG00000023232,Serinc2,0.3993976913670492,-0.4786882317018293
ENSMUSG00000028893,Sesn2,2.1907451717565163,-0.7563783478479305
ENSMUSG00000037306,Man1c1,-1.1102184568138669,-1.2638871081106586
ENSMUSG00000087476,Rap1gapos,1.812486851785988,-1.233855336864336
ENSMUSG00000040972,Igsf21,-0.5167041259670652,-1.0551370738275498
ENSMUSG00000006219,Fblim1,1.29850681093477,-0.9227181370268258
ENSMUSG00000040659,Efhd2,1.9523021792729882,-0.9607388146230254
ENSMUSG00000040616,Tmem51,0.9941384615907464,-0.7380808636715357
ENSMUSG00000029007,Agtrap,0.9380320217120268,-1.6506074556986583
ENSMUSG00000028982,Slc25a33,0.7424303105062071,-1.3566456689180668
ENSMUSG00000028943,Espn,2.35761059370325,-0.9121644334822336
ENSMUSG00000039410,Prdm16,-2.1327075975771685,-0.7804899586901882
ENSMUSG00000041235,Chd7,-0.9655817272133412,-1.0881144676522527
ENSMUSG00000028212,Ccne2,0.5729545448955681,-1.010610191829692
ENSMUSG00000028214,Gem,-2.5039036684232268,-1.7118527958910437
ENSMUSG00000055963,Triqk,0.8191528689562675,-1.30066717643002
ENSMUSG00000006586,Runx1t1,-0.5766938307122829,-0.24003622878366696
ENSMUSG00000086587,Gm11837,2.2204451074433305,-0.8595182599020944
ENSMUSG00000028415,Spink4,1.8987501784539933,-0.9389136735509876
ENSMUSG00000035683,Melk,0.8225783673293154,-1.0418944247455018
ENSMUSG00000035561,Aldh1b1,3.0614758641762525,-1.026011177502253
ENSMUSG00000039774,Galnt12,0.34507319781791623,-1.7057083934040422
ENSMUSG00000007613,Tgfbr1,-0.7640390543230631,-0.9293573961556464
ENSMUSG00000028347,Tmeff1,0.06905047320563631,-0.8894642157385824
ENSMUSG00000063446,Plppr1,-3.1448366414058517,-2.4574182999350835
ENSMUSG00000028312,Smc2,2.4546192583931843,-0.5436919021750266
ENSMUSG00000066152,Slc31a2,1.1535358254393762,-0.79311692603985
ENSMUSG00000045672,Col27a1,0.4932787702475042,-0.6380899702742362
ENSMUSG00000048706,Lurap1l,1.311158035498424,-0.3745119736429067
ENSMUSG00000028560,Usp1,1.3739375294523997,-1.3900139513212035
ENSMUSG00000028528,Dnajc6,-1.4785525341496697,-1.353436872784332
ENSMUSG00000028519,Dab1,-1.0857938772422595,-0.2647943718383313
ENSMUSG00000034871,Fam151a,1.8346589221379608,-0.952835913923586
ENSMUSG00000028614,Ndc1,-0.02332809054383704,-1.132085568428031
ENSMUSG00000028613,Lrp8,-1.223151224619406,-1.540966538004666
ENSMUSG00000003411,Rab3b,1.6068731261399332,-0.6160717402578597
ENSMUSG00000028698,Pik3r3,-2.3220576417643035,-1.3929965071868289
ENSMUSG00000048772,Tmem53,0.9862778772876438,-1.309446147427675
ENSMUSG00000028626,Col9a2,2.3428609050085063,-1.0794775718658594
ENSMUSG00000042489,Clspn,0.7732170765150361,-0.9549753957935514
ENSMUSG00000041000,Trim62,-0.8315807503739422,-1.2425469533525633
ENSMUSG00000028884,Rpa2,2.6401925542202656,-0.9715437845213476
ENSMUSG00000028865,Cd164l2,-2.165733111730631,-1.7319673250228695
ENSMUSG00000028832,Stmn1,2.075273822255145,-0.7363430932668008
ENSMUSG00000028763,Hspg2,0.05965300137030737,-1.1869375220667109
ENSMUSG00000057530,Ece1,-0.15247926570491027,-1.5660805029874152
ENSMUSG00000066036,Ubr4,-0.13100637635787432,-1.6125317415684162
ENSMUSG00000060572,Mfap2,2.5119493650854765,-1.4932028505650563
ENSMUSG00000028919,Arhgef19,0.971282435104603,-0.7831196876538165
ENSMUSG00000029003,Mad2l2,1.3569476024548537,-1.3318075792987345
ENSMUSG00000028977,Casz1,-0.09651538342379694,-0.6535599821273415
ENSMUSG00000028976,Slc2a5,1.4018788460288651,-0.5296612109442654
ENSMUSG00000028967,Errfi1,-0.9099543952254826,-0.743857831983574
ENSMUSG00000028937,Acot7,1.6489106680580612,-1.4387526839529168
ENSMUSG00000029029,Wrap73,0.7584221890443661,-1.364585013566032
ENSMUSG00000057751,Megf6,-1.1892770243043715,-1.1347588780908149
ENSMUSG00000001467,Cyp51,0.49152582500475706,-1.3520943080089722
ENSMUSG00000002297,Dbf4,1.0354523666842292,-0.9713919617540766
ENSMUSG00000057614,Gnai1,0.3566332840918635,-0.8855672495151786
ENSMUSG00000001566,Mnx1,2.732959768941123,-0.5830833549844879
ENSMUSG00000025747,Tyms,1.410244051711348,-0.11563563737210332
ENSMUSG00000037235,Mxd4,2.2002952914626364,-0.9450188228778948
ENSMUSG00000029103,Lrpap1,2.3784445781085544,-1.4631284478847917
ENSMUSG00000029093,Sorcs2,-2.575566314831037,-1.9760413441184461
ENSMUSG00000039474,Wfs1,0.9296127775920808,-1.5020804973801407
ENSMUSG00000029086,Prom1,-0.06763987162174441,-0.4049458515240607
ENSMUSG00000029088,Kcnip4,-4.374617956552815,-2.7571855242695187
ENSMUSG00000029173,Sepsecs,-1.1522134754784903,-1.3311791713664831
ENSMUSG00000037653,Kctd8,-2.7914547300937405,-1.5221609787542207
ENSMUSG00000029153,Ociad2,2.554556855810911,-0.8313948203131577
ENSMUSG00000036256,Igfbp7,1.2586842377203888,-1.44652699154251
ENSMUSG00000029260,Ugt2b34,2.548739919771972,-1.0471891922905892
ENSMUSG00000035540,Gc,1.6545011467469122,-1.1165281283951791
ENSMUSG00000034724,Cnot6l,0.5094349772656782,-1.079371207543914
ENSMUSG00000029322,Plac8,2.143034147331625,-1.1268403201856367
ENSMUSG00000046709,Mapk10,-2.484168457595376,-1.3030066378350835
ENSMUSG00000097767,Miat,-0.3895202125947162,-0.9847982603510992
ENSMUSG00000058153,Sez6l,-0.7103355814718435,-0.2709396619252417
ENSMUSG00000042216,Sgsm1,-1.2847012717661288,-1.4794059778763533
ENSMUSG00000042078,Svop,-1.489373271381061,-1.9056070158111145
ENSMUSG00000063919,Srrm4,-0.8000762500572317,-1.4542814510196922
ENSMUSG00000032741,Tpcn1,-1.32097901578977,-1.1971262454981126
ENSMUSG00000029467,Atp2a2,-0.7993994754328694,-0.66715869554249
ENSMUSG00000029408,Abcb9,-0.23636150010120674,-0.9921731263140048
ENSMUSG00000029394,Cdk2ap1,3.037187091872384,-0.5639999101304161
ENSMUSG00000037979,Ccdc92,0.7659463784237782,-1.3721132242036886
ENSMUSG00000029420,Rimbp2,-2.7879171429201683,-1.9748082844295407
ENSMUSG00000029673,Auts2,-2.9890841519953906,-1.0596444637561513
ENSMUSG00000043614,Vps37d,-0.0711047055135434,-1.1926371558411428
ENSMUSG00000039747,Orai2,-0.7352182555674137,-1.1070965324908546
ENSMUSG00000004415,Col26a1,-0.4234313527733172,-1.3711616442039185
ENSMUSG00000029730,Mcm7,0.9604978647405236,-1.062955330811789
ENSMUSG00000025856,Pdgfa,2.9520315982656995,-0.7853653245232131
ENSMUSG00000025855,Prkar1b,-0.3809724846847506,-1.77734045531827
ENSMUSG00000039533,Mmd2,0.8089125939834381,-0.7710494201139225
ENSMUSG00000029580,Actb,-0.5271122572107036,-1.972939285067908
ENSMUSG00000066621,Tecpr1,0.5910753956066285,-0.7389362785773059
ENSMUSG00000029634,Rnf6,1.6818956074803864,-1.2981799817860733
ENSMUSG00000001687,Ubl3,0.8602609833106031,-1.1864570805256998
ENSMUSG00000033970,Rfc3,1.4580259462282752,-1.4434230792718354
ENSMUSG00000040274,Cdk6,-0.5276326959856189,-1.0029990686263175
ENSMUSG00000061601,Pclo,-2.025876542486192,-0.9217040575146536
ENSMUSG00000040118,Cacna2d1,-2.8890787765331583,-1.0602870904951938
ENSMUSG00000028780,Sema3c,-1.4784675359569384,-1.1162151886889302
ENSMUSG00000028932,Psmc2,3.2647350138981084,-0.9872002244490206
ENSMUSG00000028986,Klhl7,-1.2278079283828107,-1.8011231878144651
ENSMUSG00000023353,Agap3,-0.031859828490749836,-0.97969432732274
ENSMUSG00000061576,Dpp6,-2.4122455335576736,-2.044941705438528
ENSMUSG00000039000,Ube3c,-2.0019164211688856,-1.8108312788871617
ENSMUSG00000073102,Drc1,0.25885553243743203,-0.9812073252674768
ENSMUSG00000049265,Kcnk3,0.9226259801038458,-1.2778833542824972
ENSMUSG00000029168,Dpysl5,-0.7921093516960305,-1.0915328711217862
ENSMUSG00000029166,Mapre3,0.5784326587463692,-1.49203419396893
ENSMUSG00000013622,Atraid,0.3373375776798442,-1.5818840013882771
ENSMUSG00000070858,Gm1673,1.4382561473550013,-1.6186661640687103
ENSMUSG00000029094,Afap1,-0.16372547291565304,-1.6377929089971484
ENSMUSG00000029195,Klb,-0.6612404624411982,-1.3666901570267802
ENSMUSG00000037736,Limch1,-0.9882236085810558,-1.404676186236173
ENSMUSG00000067219,Nipal1,0.6899585507469929,-1.2726053264902295
ENSMUSG00000049907,Rasl11b,0.6538473810499629,-0.9507080701831514
ENSMUSG00000005672,Kit,-0.3187794773192457,-1.0248226196747938
ENSMUSG00000029249,Rest,2.2220632675719663,-0.7219669771747034
ENSMUSG00000034981,Parm1,-0.2605382936146442,-1.4473148498493895
ENSMUSG00000029381,Shroom3,-2.7456417883273083,-1.5612154683006705
ENSMUSG00000029385,Ccng2,1.7439385250061483,-1.1725443475517543
ENSMUSG00000029486,Mrpl1,0.7196321724953072,-0.7814159389682869
ENSMUSG00000029344,Tpst2,1.6904254580959974,-0.5861259596106398
ENSMUSG00000086054,Hnf1aos1,-2.2628387191088457,-1.389063147797034
ENSMUSG00000054256,Msi1,0.007834656257291808,-1.4653562437588623
ENSMUSG00000061578,Ksr2,-2.857693117879881,-2.252606948024555
ENSMUSG00000029359,Tesc,1.6817599593412544,-1.0590808463300485
ENSMUSG00000018076,Med13l,-1.0437243928674005,-1.6790544651550443
ENSMUSG00000029438,Bcl7a,0.9405683032579346,-1.2175325514050428
ENSMUSG00000029482,Aacs,0.5071417319468502,-0.9720719020487388
ENSMUSG00000034118,Tpst1,0.6171150773874776,-1.1712101974645277
ENSMUSG00000005373,Mlxipl,-0.44581429099911263,-0.3590939404506581
ENSMUSG00000005514,Por,0.4536260513492816,-1.0738891634054624
ENSMUSG00000039860,Srrm3,-2.2001183208391057,-2.161885871351967
ENSMUSG00000006143,Upk3bl,1.2583242457096675,-0.9746450970361042
ENSMUSG00000039683,Sdk1,-4.057671025290735,-1.9148790308051729
ENSMUSG00000050822,Slc29a4,0.9744717905905508,-1.0263201719589
ENSMUSG00000079111,Kdelr2,1.5436717811424148,-1.652881764376595
ENSMUSG00000059991,Nptx2,1.8212502271740985,-1.0288221303401726
ENSMUSG00000029635,Cdk8,-1.9780791419492845,-1.3744358450237857
ENSMUSG00000029644,Pdx1,1.5522029320348718,-0.3636193887824525
ENSMUSG00000044156,Hepacam2,0.9417213151940916,-1.053562823078794
ENSMUSG00000004631,Sgce,-0.2630410395956924,-0.6464631448054681
ENSMUSG00000029759,Pon3,-0.7769538962193074,-1.2103784081482376
ENSMUSG00000032667,Pon2,1.0747930098869498,-1.4423398967511922
ENSMUSG00000062995,Ica1,-1.9374762765929108,-1.6990303745997355
ENSMUSG00000029669,Tspan12,0.17994954438499453,-1.3342221061051291
ENSMUSG00000029672,Fam3c,0.9977421402774193,-0.7398013874215597
ENSMUSG00000029706,Pax4,2.4232974863133783,-0.7434598794273656
ENSMUSG00000029838,Ptn,2.3136441301176167,-0.2659053419663137
ENSMUSG00000061436,Hipk2,-1.875936406092372,-1.2976169885470539
ENSMUSG00000042599,Kdm7a,-0.3078868515439164,-1.2176232201602644
ENSMUSG00000038456,Dennd2a,-0.8306885966397435,-0.3932210211184247
ENSMUSG00000029687,Ezh2,-0.12691063798077448,-0.9618600623312854
ENSMUSG00000025823,Pdia4,2.42544571026026,-0.6262725423797418
ENSMUSG00000068551,Zfp467,0.396399570583308,-1.5515266512438397
ENSMUSG00000063568,Jazf1,-3.998979382459578,-2.571107531451139
ENSMUSG00000019124,Scrn1,-1.4872121485455485,-1.1554276817121214
ENSMUSG00000038058,Nod1,0.4343614295783249,-1.27139963420145
ENSMUSG00000003476,Crhr2,0.6223294055456802,-1.2347610415038657
ENSMUSG00000004347,Pde1c,-3.37367264978144,-1.3147284963481207
ENSMUSG00000055430,Nap1l5,2.6401541491934646,-0.803906396718746
ENSMUSG00000029919,Hpgds,-0.14257734916903664,-0.8155149147974179
ENSMUSG00000079523,Tmsb10,3.317446317503834,-1.3068494280339065
ENSMUSG00000063063,Ctnna2,-4.18663055052537,-1.8127355841864563
ENSMUSG00000001156,Mxd1,-1.2369401945869658,-1.5161000988980675
ENSMUSG00000029994,Anxa4,1.1621404879447237,-0.943602413905322
ENSMUSG00000079477,Rab7,2.043966235678071,-1.1198829421945011
ENSMUSG00000064177,Ghrl,4.364636787824503,0.7456182260100829
ENSMUSG00000051331,Cacna1c,-4.078869459970612,-1.6108531089690343
ENSMUSG00000038252,Ncapd2,-0.8603381252503122,-1.2926688584175683
ENSMUSG00000030342,Cd9,1.3533171864401758,-1.5509818097432255
ENSMUSG00000000184,Ccnd2,2.301414523159907,-0.9214235447876375
ENSMUSG00000030203,Dusp16,-1.4701807563149023,-1.4575351487963617
ENSMUSG00000042770,Hebp1,1.3985485038269057,-0.8991313013387818
ENSMUSG00000015766,Eps8,-1.3433320528409265,-1.1650382509633528
ENSMUSG00000030226,Lmo3,-1.0510884052561678,-1.2099539972280733
ENSMUSG00000041540,Sox5,-2.8964194124695912,-0.7185720726677446
ENSMUSG00000015189,Casd1,-0.44296916043828777,-1.0478552828241308
ENSMUSG00000092035,Peg10,2.7026701358347465,-1.24808304438316
ENSMUSG00000042607,Asb4,2.02669082838722,-0.5093657806539708
ENSMUSG00000042460,C1galt1,-0.24392547404930065,-1.801810795416948
ENSMUSG00000046178,Nxph1,-1.8753408435085204,-0.5548521094723933
ENSMUSG00000068748,Ptprz1,-1.6042975276347111,-1.1554686706389394
ENSMUSG00000001763,Tspan33,1.670449398162311,-0.9939768580837788
ENSMUSG00000071553,Cpa2,2.6097445094124203,-1.6211153365697637
ENSMUSG00000051855,Mest,2.9967718645739643,0.31678613969596725
ENSMUSG00000029761,Cald1,1.098168104473126,-1.2913943300273456
ENSMUSG00000057716,Tmem178b,-4.647519413622608,-2.9854176312143044
ENSMUSG00000004633,Chn2,-1.8794328329436656,-1.1544909840969777
ENSMUSG00000029777,Gars,1.7777497628179004,-0.9877883366610992
ENSMUSG00000029910,Mad2l1,2.1170361487433844,-1.0614611192142842
ENSMUSG00000036402,Gng12,-0.551045816512282,-1.4020038421315066
ENSMUSG00000056737,Capg,3.46619750044802,-0.4422507597059523
ENSMUSG00000029992,Gfpt1,-0.8267785534837032,-1.8694151342032927
ENSMUSG00000030062,Rpn1,3.1018285493813216,-1.6607448427507936
ENSMUSG00000034648,Lrrn1,0.7946657499912269,-1.2638002475338364
ENSMUSG00000030102,Itpr1,-2.6577938056732653,-1.6390762830630512
ENSMUSG00000043088,Il17re,1.1563475158231122,-1.3414998998988168
ENSMUSG00000030284,Creld1,1.7716795746249234,-1.2896117190489764
ENSMUSG00000009394,Syn2,-1.5683917822796511,-1.4251487736009498
ENSMUSG00000061353,Cxcl12,1.5271540417207008,-0.7994434834928934
ENSMUSG00000059689,Zfp637,3.798530049069108,0.009280689533403271
ENSMUSG00000030180,Kdm5a,-0.1704701262257,-1.4838464460913348
ENSMUSG00000030107,Usp18,1.8921115602708696,-0.5050074616588849
ENSMUSG00000030200,Bcl2l14,0.7223331012035645,-0.7877255495626151
ENSMUSG00000098318,Lockd,0.3227090789457023,-0.8722101905915655
ENSMUSG00000063838,Cdc42ep5,2.325693739530206,-0.7011534755824173
ENSMUSG00000002266,Zim1,-0.6800150728123557,-1.0208423129538913
ENSMUSG00000002265,Peg3,3.0762971864890116,-1.383452845514208
ENSMUSG00000040891,Foxa3,1.2880949012193916,-0.7426531820506277
ENSMUSG00000030406,Gipr,-0.8955521420837773,-0.8034239589876462
ENSMUSG00000030403,Vasp,2.6492157010311,-1.277578541487073
ENSMUSG00000003545,Fosb,0.3246580084492365,-1.4698467420383752
ENSMUSG00000040714,Klc3,1.2294030208501618,-1.30938510149339
ENSMUSG00000051403,Ppp1r37,1.1658778083712924,-1.3073991835839198
ENSMUSG00000040564,Apoc1,3.28407296874638,-0.3119055126920786
ENSMUSG00000060376,Bckdha,0.9553032737956562,-1.1718896601573012
ENSMUSG00000089661,Mia,3.8328381908783498,-0.7435275530142886
ENSMUSG00000003363,Pld3,1.6648609741831206,-1.4691502213300844
ENSMUSG00000003436,Dll3,1.7000431260330855,-0.6864952505690176
ENSMUSG00000054808,Actn4,-0.7860694672134155,-1.5422125718449993
ENSMUSG00000074227,Spint2,2.2191704595614543,-1.6070973118992478
ENSMUSG00000006651,Aplp1,2.9356662734761154,-1.5185736806949672
ENSMUSG00000036915,Kirrel2,2.137821379249996,-0.6728502047651654
ENSMUSG00000058239,Usf2,2.0638905104191023,-1.4246654905592595
ENSMUSG00000057092,Fxyd3,3.4953661059060623,-0.9558575772927904
ENSMUSG00000001248,Gramd1a,1.9506841303540745,-0.9692227581257362
ENSMUSG00000060402,Chst8,-0.07874408668685208,-0.9418489838554618
ENSMUSG00000034875,Nudt19,2.4614976744031964,-0.4682693286770811
ENSMUSG00000002968,Med25,0.7343374516664435,-1.7852727040575629
ENSMUSG00000007837,Prrg2,2.6520479849536898,-0.6430796369605555
ENSMUSG00000003271,Sult2b1,1.9961179959108504,-0.4606715666260005
ENSMUSG00000040136,Abcc8,-1.5441041819725374,-1.873564145298334
ENSMUSG00000030838,Ush1c,1.5746424889174844,-0.8461377075237109
ENSMUSG00000052040,Klf13,0.8270907438013881,-0.9496836523216878
ENSMUSG00000032776,Mctp2,-1.8578560488188176,-0.4714887472831112
ENSMUSG00000025789,St8sia2,1.5569825704474334,-0.0832005076781505
ENSMUSG00000039062,Anpep,1.7509842343098427,-1.0627163856384092
ENSMUSG00000030541,Idh2,-0.02589371259977741,-1.7095754934238705
ENSMUSG00000062444,Ap3b2,-0.8166108144880081,-1.644479792962543
ENSMUSG00000025813,Homer2,0.9963687956218144,-0.9607290611820096
ENSMUSG00000032737,Inppl1,2.701524358714752,-0.8177196048424114
ENSMUSG00000037032,Apbb1,2.5166910039710664,-0.7600940434552099
ENSMUSG00000038296,Galnt18,-0.3741720569498668,-0.8326764599071949
ENSMUSG00000030654,Arl6ip1,2.92687326547409,-0.023642105751720002
ENSMUSG00000033917,Gde1,2.2437856711974136,-1.2332556718707683
ENSMUSG00000030717,Nupr1,3.233465211003955,0.11404082465053028
ENSMUSG00000046378,Asphd1,-0.9330367891663373,-0.8904726714984836
ENSMUSG00000030677,Kif22,1.2296252762259259,-0.4726462875725317
ENSMUSG00000030849,Fgfr2,-0.6911536646626157,-0.5176502071562269
ENSMUSG00000040167,Ikzf5,-0.4839943471682294,-1.7336715242745404
ENSMUSG00000031004,Mki67,1.3364154338317096,-0.7942490335578634
ENSMUSG00000038580,Sct,2.645387605762206,-0.957248470059778
ENSMUSG00000025512,Chid1,1.6978529422193225,-1.2317436719914938
ENSMUSG00000000031,H19,2.724200533174096,-0.10574938193931027
ENSMUSG00000048583,Igf2,0.508357795543635,-0.6284335072216786
ENSMUSG00000000215,Ins2,-2.328684752884834,-1.6143191425209724
ENSMUSG00000037664,Cdkn1c,3.561591101983648,-0.6641419408194061
ENSMUSG00000030428,Ttyh1,2.610362814602425,-0.29612460697954
ENSMUSG00000056394,Lig1,2.567748932027852,-0.6061888049944545
ENSMUSG00000041420,Meis3,2.3728975192238573,-0.464114537895735
ENSMUSG00000063160,Numbl,1.57378256226255,-0.9093681707084272
ENSMUSG00000037166,Ppp1r14a,2.9550564243344617,-0.17702639092253594
ENSMUSG00000013921,Clip3,1.3481367008952574,-0.9295838452787696
ENSMUSG00000036892,Prodh2,0.8102796403023141,-1.272937184190159
ENSMUSG00000021217,Tshz3,-2.9540700362479764,-2.147351358372538
ENSMUSG00000062785,Kcnc3,-0.03852674865628551,-1.0624710323063609
ENSMUSG00000030796,Tead2,3.4668579702238063,-0.2666395947299092
ENSMUSG00000063229,Ldha,3.642069501495087,-0.7747328160005534
ENSMUSG00000055409,Nell1,-3.003268782913671,-2.550093053651713
ENSMUSG00000030498,Gas2,0.1730001912215358,-0.8754825388491584
ENSMUSG00000033676,Gabrb3,-1.5132892645744016,-0.7020296787516179
ENSMUSG00000005533,Igf1r,-2.1347541961790086,-1.303547068056326
ENSMUSG00000078670,Fam174b,1.2776302459127558,-1.435126087238248
ENSMUSG00000039236,Isg20,1.777778566698922,-1.0161330332520182
ENSMUSG00000039202,Abhd2,-1.2532417793547819,-1.5390965123362967
ENSMUSG00000038943,Prc1,0.02359577578289141,-0.8800284668510538
ENSMUSG00000097789,Gm2115,0.7435508146005475,-1.3287451895322142
ENSMUSG00000030688,Stard10,-1.9490565294966933,-1.3497805920047772
ENSMUSG00000030978,Rrm1,1.5652843308010045,-0.7115373145839969
ENSMUSG00000062542,Syt9,-1.3474319798462278,-1.177376966271367
ENSMUSG00000038156,Spon1,-0.7343202978201759,-0.322915622562711
ENSMUSG00000030671,Pde3b,-1.0090099337560068,-1.1308768986186533
ENSMUSG00000030659,Nucb2,1.860720313375665,-1.452836784504836
ENSMUSG00000042675,Ypel3,2.912516146133867,-0.8668654187098567
ENSMUSG00000030683,Sez6l2,0.7013547063660365,-0.6959286656312854
ENSMUSG00000042105,Inpp5f,-0.22282710890579246,-1.2505309523455517
ENSMUSG00000040268,Plekha1,-0.2427259274592899,-0.8593887726889929
ENSMUSG00000030861,Acadsb,-0.2868082768531541,-1.0408115329038408
ENSMUSG00000025504,Eps8l2,-0.3813642343615366,-0.9811446769987904
ENSMUSG00000045752,Tssc4,-0.13392707225700426,-0.8056094002966704
ENSMUSG00000009545,Kcnq1,-3.5918927872680406,-2.087933650503886
ENSMUSG00000037541,Shank2,-3.767560052434175,-1.8036311486442733
ENSMUSG00000022322,Shcbp1,-0.13487907625327242,-1.1202798294731109
ENSMUSG00000079157,Fam155a,-4.282420844972502,-1.7201142316359408
ENSMUSG00000038515,Grtp1,0.29436830914211803,-1.6400815450213733
ENSMUSG00000031451,Gas6,2.8947916124680737,-0.05590053885119073
ENSMUSG00000037725,Ckap2,-0.3834651719400873,-1.0828625939661265
ENSMUSG00000037316,Bag4,-0.4989023922228165,-1.4180527686462234
ENSMUSG00000039431,Mtmr7,-0.4393361954761793,-1.5583992268454985
ENSMUSG00000031561,Tenm3,-3.9147582732783937,-2.535881464157117
ENSMUSG00000037852,Cpe,0.6701128762819051,-1.6617359721024862
ENSMUSG00000031604,Msmo1,1.153511096197246,-1.3535214362562116
ENSMUSG00000036306,Lzts1,-0.18151540009635173,-0.6576818559004808
ENSMUSG00000070003,Ssbp4,1.008132405095011,-1.6311397213009755
ENSMUSG00000002393,Nr2f6,-1.5151090162462266,-2.063091877738286
ENSMUSG00000046718,Bst2,2.597226381208984,-0.5143556060886564
ENSMUSG00000034799,Unc13a,-1.3523019968762946,-1.325006333026444
ENSMUSG00000031617,Tmem184c,1.5978963582523222,-0.6721359038437562
ENSMUSG00000057672,Pkn1,-0.16181303482208645,-1.2797458188444009
ENSMUSG00000001911,Nfix,-0.2420379634118521,-0.2284966000339448
ENSMUSG00000045333,Zfp423,-2.448032052330687,-1.731222186322951
ENSMUSG00000043668,Tox3,-0.4011556071274976,-0.3490692327730339
ENSMUSG00000056973,Ces1d,2.2727422031220503,-0.5250628923901117
ENSMUSG00000031788,Kifc3,0.6737951352732692,-0.6898684175858506
ENSMUSG00000031673,Cdh11,-1.799473121897456,-1.3323835369179782
ENSMUSG00000039199,Zdhhc1,-1.9312043637665728,-1.4586677121773832
ENSMUSG00000013160,Atp6v0d1,1.2708101406316423,-1.3740344518704648
ENSMUSG00000003849,Nqo1,1.2185251757588214,-1.15262929274224
ENSMUSG00000033596,Rfwd3,-1.990150231303424,-1.370692727721457
ENSMUSG00000033579,Fa2h,-0.3416209783786779,-0.7510371481925779
ENSMUSG00000053399,Adamts18,-2.543959781409185,-1.425958325103134
ENSMUSG00000031758,Cdyl2,-1.4597388759697092,-1.3610920300132776
ENSMUSG00000031827,Cotl1,2.2237939021905446,-0.6421328860682014
ENSMUSG00000042269,Fam92b,2.647066543514624,-0.2613255903067526
ENSMUSG00000031821,Gins2,3.0634620608034555,-0.994792960151114
ENSMUSG00000040010,Slc7a5,0.6041596354304165,-1.1080728221315992
ENSMUSG00000006519,Cyba,3.2582005586813665,-0.831974326118086
ENSMUSG00000015027,Galns,-0.09767487872744618,-1.353144070755933
ENSMUSG00000006362,Cbfa2t3,1.2164663163320968,-0.10729335305407142
ENSMUSG00000031983,2310022B05Rik,2.7093884045632763,-1.2834861518940046
ENSMUSG00000031442,Mcf2l,-1.5580501068391366,-1.7952796058630491
ENSMUSG00000031570,Plpp5,2.019710019941503,-1.480413218839806
ENSMUSG00000071113,Mboat4,1.2461596912245336,0.4671877145045289
ENSMUSG00000070056,Mfhas1,-0.759214530071358,-1.3170255909417998
ENSMUSG00000031600,Vps37a,0.7856729418590832,-0.9564127301316638
ENSMUSG00000031596,Slc7a2,0.1712470908153134,-0.11728547530564315
ENSMUSG00000018796,Acsl1,-1.3521890535257872,-0.8230692486124395
ENSMUSG00000031613,Hpgd,0.0354048898504356,-1.6790256293377974
ENSMUSG00000031644,Nek1,-0.3942192757325197,-0.9179426637901228
ENSMUSG00000054162,Spock3,-0.442181184346528,-0.1387790991838437
ENSMUSG00000053886,Sh2d4a,0.032741659876862075,-0.6035586766503046
ENSMUSG00000006273,Atp6v1b2,0.8847884301145937,-0.9669233689124436
ENSMUSG00000031799,Tpm4,0.17386630746823256,-1.0302220453778606
ENSMUSG00000031791,Tmem38a,-0.2690029641618025,-1.4438017602282047
ENSMUSG00000031709,Tbc1d9,-0.8593881364182496,-0.5576590922146052
ENSMUSG00000005470,Asf1b,2.4057540683639136,-0.6894752476975667
ENSMUSG00000034656,Cacna1a,-3.782500593585087,-1.1117248836490683
ENSMUSG00000003824,Syce2,1.4949704753945292,-1.5789906724729994
ENSMUSG00000097248,Gm2694,1.9301508530952731,-0.2513607041684701
ENSMUSG00000031748,Gnao1,-2.705437380198896,-2.1509290152450387
